PaymentType,RealShippingDays,ScheduledShippingDays,Benefit,Sales,DeliveryStatus,Late_delivery_risk,ProductCategoryId,ProductCategoryName,CustomerCity,CustomerCountry,CustomerEmail,CustomerFname,CustomerId,CustomerLname,CustomerPassword,CustomerSegment,CustomerState,CustomerStreet,CustomerZipcode,DepartmentId,DepartmentName,Latitude,Longitude,Market,OrderCity,OrderCountry,OrderCustomerId,OrderTimestamp,OrderId,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,ProductPrice,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,OrderRegion,OrderState,OrderStatus,OrderZipcode,ProductCardId,ProductCategoryId,ProductDescription,ProductImage,ProductName,ProductPrice,ProductStatus,ShippingTimestamp,ShippingMode
DEBIT,5,4,99.36000061,293.9500122,Late delivery,1,17,Cleats,Honolulu,EE. UU.,XXXXXXXXX,Mary,11945,Smith,XXXXXXXXX,Consumer,HI,8249 Cotton Wood,96822,4,Apparel,21.28050232,-157.6785278,Europe,Wiesbaden,Alemania,11945,8/24/2017 15:06,66219,365,6,0.02,165534,59.99000168,0.340000004,5,299.9500122,293.9500122,99.36000061,Western Europe,Hesse,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/29/2017 15:06,Standard Class
DEBIT,2,4,29.10000038,290.9500122,Advance shipping,0,17,Cleats,Massapequa,EE. UU.,XXXXXXXXX,Cynthia,3141,Shannon,XXXXXXXXX,Consumer,NY,3470 Clear Estates,11758,4,Apparel,40.67998123,-73.4734726,Europe,Sterlitamak,Rusia,3141,10/16/2016 4:41,44816,365,9,0.029999999,111953,59.99000168,0.100000001,5,299.9500122,290.9500122,29.10000038,Eastern Europe,Bashkortost�n,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/18/2016 4:41,Standard Class
DEBIT,3,4,133.8399963,290.9500122,Advance shipping,0,17,Cleats,Federal Way,EE. UU.,XXXXXXXXX,Mary,4596,Burns,XXXXXXXXX,Consumer,WA,9419 Cinder Hickory Towers,98023,4,Apparel,47.30304337,-122.3528137,Europe,Gdynia,Polonia,4596,11/17/2016 2:32,47002,365,9,0.029999999,117457,59.99000168,0.460000008,5,299.9500122,290.9500122,133.8399963,Eastern Europe,Pomerania,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,11/20/2016 2:32,Standard Class
DEBIT,3,4,29.10000038,290.9500122,Advance shipping,0,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Stephanie,3942,Smith,XXXXXXXXX,Consumer,CA,454 Old Glade,90003,4,Apparel,33.98764038,-118.2705536,Europe,San Sebastian,Espa�a,3942,6/3/2015 6:58,10502,365,9,0.029999999,26313,59.99000168,0.100000001,5,299.9500122,290.9500122,29.10000038,Southern Europe,Pa�s Vasco,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/6/2015 6:58,Standard Class
DEBIT,4,4,87.29000092,290.9500122,Shipping on time,0,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Margaret,8065,Smith,XXXXXXXXX,Consumer,CA,4839 Lazy View,90032,4,Apparel,34.0816536,-118.1783524,Europe,Brandenburgo,Alemania,8065,7/20/2017 22:41,63843,365,9,0.029999999,159589,59.99000168,0.300000012,5,299.9500122,290.9500122,87.29000092,Western Europe,Brandenburgo,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/24/2017 22:41,Standard Class
DEBIT,3,4,87.29000092,290.9500122,Advance shipping,0,17,Cleats,Santa Ana,EE. UU.,XXXXXXXXX,John,6758,Chung,XXXXXXXXX,Consumer,CA,9553 Jagged Limits,92707,4,Apparel,33.66559982,-117.8830566,Europe,Wetzlar,Alemania,6758,6/27/2017 12:02,62237,365,9,0.029999999,155615,59.99000168,0.300000012,5,299.9500122,290.9500122,87.29000092,Western Europe,Hesse,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/30/2017 12:02,Standard Class
DEBIT,3,4,3.49000001,290.9500122,Advance shipping,0,17,Cleats,Pittsburg,EE. UU.,XXXXXXXXX,Rachel,4842,Smith,XXXXXXXXX,Consumer,CA,6081 Burning Grounds,94565,4,Apparel,38.02914047,-121.8859177,Europe,Pertuis,Francia,4842,7/22/2015 23:53,13907,365,9,0.029999999,34810,59.99000168,0.01,5,299.9500122,290.9500122,3.49000001,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/25/2015 23:53,Standard Class
DEBIT,2,4,106.5400009,287.9500122,Advance shipping,0,17,Cleats,West New York,EE. UU.,XXXXXXXXX,Mary,581,Lara,XXXXXXXXX,Consumer,NJ,325 Misty Forest,7093,4,Apparel,40.72789002,-74.01309967,Europe,Torrevieja,Espa�a,581,7/17/2017 1:09,63576,365,12,0.039999999,158916,59.99000168,0.370000005,5,299.9500122,287.9500122,106.5400009,Southern Europe,Valenciana,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/19/2017 1:09,Standard Class
DEBIT,4,4,97.33000183,287.9500122,Shipping on time,0,17,Cleats,Dallas,EE. UU.,XXXXXXXXX,Melissa,4563,Powell,XXXXXXXXX,Consumer,TX,7302 Cinder Autoroute,75217,4,Apparel,32.71303558,-96.69631958,Europe,Florence,Italia,4563,9/27/2015 6:48,18448,365,12,0.039999999,46117,59.99000168,0.340000004,5,299.9500122,287.9500122,97.33000183,Southern Europe,Toscana,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/1/2015 6:48,Standard Class
DEBIT,5,4,138.2200012,287.9500122,Late delivery,1,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,Mary,9096,Andrews,XXXXXXXXX,Consumer,CA,5257 Umber Field,90007,4,Apparel,33.99481583,-118.3429413,Europe,Cagnes-sur-Mer,Francia,9096,9/13/2015 19:05,17524,365,12,0.039999999,43811,59.99000168,0.479999989,5,299.9500122,287.9500122,138.2200012,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/18/2015 19:05,Standard Class
DEBIT,4,4,-14.39999962,287.9500122,Shipping on time,0,17,Cleats,Aurora,EE. UU.,XXXXXXXXX,Mary,9813,Roth,XXXXXXXXX,Consumer,CO,3570 Stony View,80011,4,Apparel,39.74662018,-104.8164368,Europe,Nanterre,Francia,9813,10/10/2015 4:51,19333,365,12,0.039999999,48340,59.99000168,-0.050000001,5,299.9500122,287.9500122,-14.39999962,Western Europe,Isla de Francia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/14/2015 4:51,Standard Class
DEBIT,6,4,92.61000061,284.9500122,Late delivery,1,17,Cleats,Lansdale,EE. UU.,XXXXXXXXX,Mary,4612,Wilson,XXXXXXXXX,Consumer,PA,5078 Foggy Panda Highlands,19446,4,Apparel,40.24931717,-75.25538635,Europe,Sunderland,Reino Unido,4612,7/25/2017 10:15,64150,365,15,0.050000001,160410,59.99000168,0.330000013,5,299.9500122,284.9500122,92.61000061,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/31/2017 10:15,Standard Class
DEBIT,6,4,-39.3199997,284.9500122,Late delivery,1,17,Cleats,Clementon,EE. UU.,XXXXXXXXX,Mary,2492,Fischer,XXXXXXXXX,Consumer,NJ,4863 Indian Lane,8021,4,Apparel,39.81664658,-74.98467255,Europe,Vichy,Francia,2492,8/5/2017 16:01,64920,365,15,0.050000001,162292,59.99000168,-0.140000001,5,299.9500122,284.9500122,-39.3199997,Western Europe,Auvernia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/11/2017 16:01,Standard Class
DEBIT,4,4,96.37000275,283.4500122,Shipping on time,0,17,Cleats,San Diego,EE. UU.,XXXXXXXXX,Linda,1445,Ortiz,XXXXXXXXX,Consumer,CA,9761 Grand Shadow Extension,92115,4,Apparel,32.75856018,-117.0881882,Europe,Barcelona,Espa�a,1445,8/28/2015 1:35,16378,365,16.5,0.059999999,40891,59.99000168,0.340000004,5,299.9500122,283.4500122,96.37000275,Southern Europe,Catalu�a,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/1/2015 1:35,Standard Class
DEBIT,2,4,88.72000122,283.4500122,Advance shipping,0,17,Cleats,Orlando,EE. UU.,XXXXXXXXX,Tammy,7327,Hood,XXXXXXXXX,Consumer,FL,5406 Misty Timber End,32822,4,Apparel,28.48579979,-81.30467224,Europe,Viena,Austria,7327,9/9/2017 20:41,67331,365,16.5,0.059999999,168290,59.99000168,0.310000002,5,299.9500122,283.4500122,88.72000122,Western Europe,Viena,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/11/2017 20:41,Standard Class
DEBIT,3,4,136.0599976,283.4500122,Advance shipping,0,17,Cleats,Troy,EE. UU.,XXXXXXXXX,Linda,8701,Green,XXXXXXXXX,Consumer,MI,2269 Rocky Swale,48098,4,Apparel,42.5804596,-83.15601349,Europe,Lohne,Alemania,8701,9/5/2017 13:41,67037,365,16.5,0.059999999,167580,59.99000168,0.479999989,5,299.9500122,283.4500122,136.0599976,Western Europe,Baja Sajonia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/8/2017 13:41,Standard Class
DEBIT,5,4,-311.7999878,283.4500122,Late delivery,1,17,Cleats,Hanover,EE. UU.,XXXXXXXXX,Amy,7783,Kent,XXXXXXXXX,Consumer,PA,8598 Harvest Beacon Plaza,17331,4,Apparel,39.79224014,-76.73596191,Europe,Le Mans,Francia,7783,7/13/2017 17:37,63349,365,16.5,0.059999999,158385,59.99000168,-1.100000024,5,299.9500122,283.4500122,-311.7999878,Western Europe,Pa�ses del Loira,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/18/2017 17:37,Standard Class
DEBIT,5,4,92.12000275,283.4500122,Late delivery,1,17,Cleats,Virginia Beach,EE. UU.,XXXXXXXXX,Mary,5621,Smith,XXXXXXXXX,Consumer,VA,4485 Hidden Timber Alley,23452,4,Apparel,36.82411957,-76.12789154,Europe,Bordeaux,Francia,5621,10/9/2015 20:27,19309,365,16.5,0.059999999,48271,59.99000168,0.330000013,5,299.9500122,283.4500122,92.12000275,Western Europe,Aquitania-Lemos�n-Poitou-Charentes,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/14/2015 20:27,Standard Class
DEBIT,2,4,72.52999878,278.9500122,Advance shipping,0,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,John,5767,Smith,XXXXXXXXX,Consumer,CA,3422 Jagged Willow Way,90046,4,Apparel,34.09960938,-118.3507385,Europe,Astrac�n,Rusia,5767,12/29/2016 22:27,49936,365,21,0.07,124839,59.99000168,0.25999999,5,299.9500122,278.9500122,72.52999878,Eastern Europe,Astrac�n,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/31/2016 22:27,Standard Class
DEBIT,5,4,72.52999878,278.9500122,Late delivery,1,17,Cleats,Porterville,EE. UU.,XXXXXXXXX,Mary,430,Smith,XXXXXXXXX,Consumer,CA,3482 Indian Pony Towers,93257,4,Apparel,36.05351639,-119.0251923,Europe,Rome,Italia,430,6/21/2015 11:50,11749,365,21,0.07,29385,59.99000168,0.25999999,5,299.9500122,278.9500122,72.52999878,Southern Europe,Lacio,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/26/2015 11:50,Standard Class
DEBIT,2,4,103.7200012,272.9500122,Advance shipping,0,17,Cleats,Los Angeles,EE. UU.,XXXXXXXXX,John,5767,Smith,XXXXXXXXX,Consumer,CA,3422 Jagged Willow Way,90046,4,Apparel,34.09960938,-118.3507385,Europe,Astrac�n,Rusia,5767,12/29/2016 22:27,49936,365,27,0.090000004,124838,59.99000168,0.379999995,5,299.9500122,272.9500122,103.7200012,Eastern Europe,Astrac�n,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,12/31/2016 22:27,Standard Class
DEBIT,3,4,49.13000107,272.9500122,Advance shipping,0,17,Cleats,Glendale,EE. UU.,XXXXXXXXX,Helen,10132,Moody,XXXXXXXXX,Consumer,AZ,2704 Silent Pine Corner,85301,4,Apparel,33.53858185,-112.1873779,Europe,Toulouse,Francia,10132,9/2/2015 17:52,16767,365,27,0.090000004,41902,59.99000168,0.180000007,5,299.9500122,272.9500122,49.13000107,Western Europe,Languedoc-Rosell�n-Mediod�a-Pirineos,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/5/2015 17:52,Standard Class
DEBIT,5,4,92.26000214,272.9500122,Late delivery,1,17,Cleats,La Mirada,EE. UU.,XXXXXXXXX,Christina,7586,Sanchez,XXXXXXXXX,Consumer,CA,2205 Red Arbor,90638,4,Apparel,33.9031601,-117.9898758,Europe,Rouen,Francia,7586,6/19/2017 3:17,61664,365,27,0.090000004,154164,59.99000168,0.340000004,5,299.9500122,272.9500122,92.26000214,Western Europe,Normand�a,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/24/2017 3:17,Standard Class
DEBIT,3,4,30.84000015,272.9500122,Advance shipping,0,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Henry,12350,Jacobs,XXXXXXXXX,Consumer,IL,245 Green Range,60641,4,Apparel,41.95346451,-87.73246002,Europe,Stuttgart,Alemania,12350,7/16/2017 2:43,63512,365,27,0.090000004,158770,59.99000168,0.109999999,5,299.9500122,272.9500122,30.84000015,Western Europe,Baden-Wurtemberg,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/19/2017 2:43,Standard Class
DEBIT,2,4,-19.17000008,269.9599915,Advance shipping,0,17,Cleats,San Jose,EE. UU.,XXXXXXXXX,Mary,2256,Smith,XXXXXXXXX,Consumer,CA,8688 Amber Creek Round,95122,4,Apparel,37.3288765,-121.8501511,Europe,Torrevieja,Espa�a,2256,9/16/2015 17:51,17726,365,30,0.100000001,44297,59.99000168,-0.07,5,299.9500122,269.9599915,-19.17000008,Southern Europe,Valenciana,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/18/2015 17:51,Standard Class
DEBIT,6,4,9.770000458,263.9599915,Late delivery,1,17,Cleats,Santa Ana,EE. UU.,XXXXXXXXX,John,6758,Chung,XXXXXXXXX,Consumer,CA,9553 Jagged Limits,92707,4,Apparel,33.66559982,-117.8830566,Europe,Peterborough,Reino Unido,6758,7/3/2015 0:58,12540,365,35.99000168,0.119999997,31390,59.99000168,0.039999999,5,299.9500122,263.9599915,9.770000458,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/9/2015 0:58,Standard Class
DEBIT,6,4,85.79000092,263.9599915,Late delivery,1,17,Cleats,Huntington Station,EE. UU.,XXXXXXXXX,Ronald,1045,Rivas,XXXXXXXXX,Consumer,NY,432 Dusty Glen,11746,4,Apparel,40.76157761,-73.97176361,Europe,Leeds,Reino Unido,1045,7/25/2015 19:30,14100,365,35.99000168,0.119999997,35278,59.99000168,0.330000013,5,299.9500122,263.9599915,85.79000092,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/31/2015 19:30,Standard Class
DEBIT,4,4,126.6999969,263.9599915,Shipping on time,0,17,Cleats,Enfield,EE. UU.,XXXXXXXXX,Shirley,5939,Moore,XXXXXXXXX,Consumer,CT,2186 Easy Creek Key,6082,4,Apparel,41.99694061,-72.59446716,Europe,Milan,Italia,5939,8/23/2015 23:29,16098,365,35.99000168,0.119999997,40211,59.99000168,0.479999989,5,299.9500122,263.9599915,126.6999969,Southern Europe,Lombard�a,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/27/2015 23:29,Standard Class
DEBIT,6,4,121.4199982,263.9599915,Late delivery,1,17,Cleats,Meridian,EE. UU.,XXXXXXXXX,Mary,9371,Patterson,XXXXXXXXX,Consumer,ID,2525 Thunder Loop,83642,4,Apparel,43.58177948,-116.3938828,Europe,Montecatini Terme,Italia,9371,8/2/2015 23:42,14660,365,35.99000168,0.119999997,36679,59.99000168,0.460000008,5,299.9500122,263.9599915,121.4199982,Southern Europe,Toscana,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/8/2015 23:42,Standard Class
DEBIT,4,4,-409.1300049,263.9599915,Shipping on time,0,17,Cleats,Simi Valley,EE. UU.,XXXXXXXXX,Vincent,7492,Smith,XXXXXXXXX,Consumer,CA,8237 Silent Pioneer Heights,93063,4,Apparel,34.26791382,-118.6712112,Europe,Viena,Austria,7492,8/31/2016 23:19,41718,365,35.99000168,0.119999997,104159,59.99000168,-1.549999952,5,299.9500122,263.9599915,-409.1300049,Western Europe,Viena,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/4/2016 23:19,Standard Class
DEBIT,6,4,29.04000092,263.9599915,Late delivery,1,17,Cleats,Bend,EE. UU.,XXXXXXXXX,Justin,11536,Smith,XXXXXXXXX,Consumer,OR,9706 Honey Alley,97701,4,Apparel,44.07599258,-120.9686584,Europe,The Hague,Pa�ses Bajos,11536,7/30/2017 12:52,64500,365,35.99000168,0.119999997,161227,59.99000168,0.109999999,5,299.9500122,263.9599915,29.04000092,Western Europe,Holanda Meridional,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/5/2017 12:52,Standard Class
DEBIT,2,4,43.02000046,263.9599915,Advance shipping,0,17,Cleats,Philadelphia,EE. UU.,XXXXXXXXX,Mary,10129,Kidd,XXXXXXXXX,Consumer,PA,7368 Blue Road,19134,4,Apparel,39.98654556,-75.1084671,Europe,Drancy,Francia,10129,6/4/2015 12:23,10586,365,35.99000168,0.119999997,26512,59.99000168,0.159999996,5,299.9500122,263.9599915,43.02000046,Western Europe,Isla de Francia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/6/2015 12:23,Standard Class
DEBIT,2,4,-11.22000027,260.9599915,Advance shipping,0,17,Cleats,Brownsville,EE. UU.,XXXXXXXXX,Cynthia,7905,Garcia,XXXXXXXXX,Consumer,TX,7628 Rustic Anchor Point,78520,4,Apparel,26.01622772,-97.55728912,Europe,Warsaw,Polonia,7905,10/23/2016 3:06,45291,365,38.99000168,0.129999995,113166,59.99000168,-0.039999999,5,299.9500122,260.9599915,-11.22000027,Eastern Europe,Mazovia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/25/2016 3:06,Standard Class
DEBIT,5,4,86.12000275,260.9599915,Late delivery,1,17,Cleats,Baldwin Park,EE. UU.,XXXXXXXXX,Mary,8674,Rhodes,XXXXXXXXX,Consumer,CA,3087 Hazy Glen,91706,4,Apparel,34.06943131,-117.9799881,Europe,Huelva,Espa�a,8674,8/14/2015 15:37,15459,365,38.99000168,0.129999995,38631,59.99000168,0.330000013,5,299.9500122,260.9599915,86.12000275,Southern Europe,Andaluc�a,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/19/2015 15:37,Standard Class
DEBIT,4,4,99.16000366,260.9599915,Shipping on time,0,17,Cleats,Elyria,EE. UU.,XXXXXXXXX,Alice,1902,Murphy,XXXXXXXXX,Consumer,OH,1674 Lost Diversion,44035,4,Apparel,41.36125946,-82.11012268,Europe,Reggio nell'Emilia,Italia,1902,8/23/2015 21:44,16093,365,38.99000168,0.129999995,40196,59.99000168,0.379999995,5,299.9500122,260.9599915,99.16000366,Southern Europe,Emilia-Roma�a,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/27/2015 21:44,Standard Class
DEBIT,5,4,73.0699997,260.9599915,Late delivery,1,17,Cleats,Pomona,EE. UU.,XXXXXXXXX,Mary,2698,Adams,XXXXXXXXX,Consumer,CA,4101 Crystal Range,91766,4,Apparel,34.28066635,-119.2400665,Europe,Drancy,Francia,2698,6/4/2015 11:41,10584,365,38.99000168,0.129999995,26508,59.99000168,0.280000001,5,299.9500122,260.9599915,73.0699997,Western Europe,Isla de Francia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/9/2015 11:41,Standard Class
DEBIT,2,4,106.9899979,260.9599915,Advance shipping,0,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Mary,1408,Diaz,XXXXXXXXX,Consumer,IL,4423 Little Mews,60657,4,Apparel,41.89517212,-87.73634338,Europe,Le Bouscat,Francia,1408,6/18/2017 3:28,61596,365,38.99000168,0.129999995,154018,59.99000168,0.409999996,5,299.9500122,260.9599915,106.9899979,Western Europe,Aquitania-Lemos�n-Poitou-Charentes,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/20/2017 3:28,Standard Class
DEBIT,5,4,81.68000031,260.9599915,Late delivery,1,17,Cleats,Baltimore,EE. UU.,XXXXXXXXX,Mary,10549,Atkinson,XXXXXXXXX,Consumer,MD,8773 Colonial Shadow Maze,21206,4,Apparel,39.13785553,-76.81587219,Europe,Berl�n,Alemania,10549,9/25/2017 2:06,68374,365,38.99000168,0.129999995,170941,59.99000168,0.310000002,5,299.9500122,260.9599915,81.68000031,Western Europe,Berl�n,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/30/2017 2:06,Standard Class
DEBIT,4,4,117.2799988,254.9600067,Shipping on time,0,17,Cleats,Chino Hills,EE. UU.,XXXXXXXXX,John,9172,Smith,XXXXXXXXX,Consumer,CA,1120 Clear Crossing,91709,4,Apparel,34.0086174,-117.7501831,Europe,Derbent,Rusia,9172,1/8/2017 10:52,50588,365,44.99000168,0.150000006,126418,59.99000168,0.460000008,5,299.9500122,254.9600067,117.2799988,Eastern Europe,Daguest�n,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/12/2017 10:52,Standard Class
DEBIT,3,4,66.29000092,254.9600067,Advance shipping,0,17,Cleats,Philadelphia,EE. UU.,XXXXXXXXX,Margaret,3659,Meadows,XXXXXXXXX,Consumer,PA,1756 Quiet Estates,19104,4,Apparel,39.95473099,-75.20536804,Europe,Warsaw,Polonia,3659,9/6/2016 8:36,42087,365,44.99000168,0.150000006,105073,59.99000168,0.25999999,5,299.9500122,254.9600067,66.29000092,Eastern Europe,Mazovia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/9/2016 8:36,Standard Class
DEBIT,4,4,28.80999947,254.9600067,Shipping on time,0,17,Cleats,Ventura,EE. UU.,XXXXXXXXX,Janice,10827,Smith,XXXXXXXXX,Consumer,CA,7312 Wishing Forest Highway,93003,4,Apparel,34.2395134,-119.1972198,Europe,Edinburgh,Reino Unido,10827,7/17/2015 11:06,13528,365,44.99000168,0.150000006,33905,59.99000168,0.109999999,5,299.9500122,254.9600067,28.80999947,Northern Europe,Escocia,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/21/2015 11:06,Standard Class
DEBIT,6,4,28.80999947,254.9600067,Late delivery,1,17,Cleats,Wheaton,EE. UU.,XXXXXXXXX,Carl,9146,Harrison,XXXXXXXXX,Consumer,IL,1247 Tawny Berry Court,60187,4,Apparel,41.88359833,-88.10980988,Europe,London,Reino Unido,9146,9/22/2015 17:08,18135,365,44.99000168,0.150000006,45319,59.99000168,0.109999999,5,299.9500122,254.9600067,28.80999947,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/28/2015 17:08,Standard Class
DEBIT,5,4,67.05000305,254.9600067,Late delivery,1,17,Cleats,West New York,EE. UU.,XXXXXXXXX,Mary,20,Ellis,XXXXXXXXX,Consumer,NJ,4703 Old Route,7093,4,Apparel,40.7571907,-74.02506256,Europe,Crewe,Reino Unido,20,8/10/2015 20:32,15199,365,44.99000168,0.150000006,38017,59.99000168,0.25999999,5,299.9500122,254.9600067,67.05000305,Northern Europe,Inglaterra,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/15/2015 20:32,Standard Class
